"","ID1","ID2","TIETYPE","SEX1","SEX2","AGE1","AGE2","STUDYNUM"
"9483","598_1","5222_1","social","male","female",29,31,1
"9484","598_1","13034_1","social","male","male",29,23,1
"9485","598_1","13035_1","social","male","male",29,27,1
"9486","598_1","13036_1","social","male","male",29,35,1
"9487","598_1","13037_1","sexual","male","male",29,25,1
"9488","599_1","192_1","social","male","female",33,32,1
"9489","599_1","192_1","sexual","male","female",33,32,1
"9490","599_1","1101_1","social","male","male",33,4,1
"9491","599_1","3903_1","social","male","female",33,27,1
"9492","602_1","2175_1","social","male","female",31,34,1
"9493","602_1","2175_1","sexual","male","female",31,34,1
"9494","605_1","863_1","social","male","female",30,25,1
"9495","605_1","863_1","sexual","male","female",30,25,1
"9496","607_1","871_1","social","female","female",50,25,1
"9497","607_1","2415_1","social","female","female",50,17,1
"9498","607_1","2415_1","social","female","female",51,18,1
"9499","607_1","2416_1","social","female","female",50,11,1
"9500","607_1","2417_1","social","female","male",50,6,1
"9501","607_1","2418_1","social","female","male",50,3,1
"9502","607_1","2418_1","social","female","male",51,4,1
"9503","607_1","4748_1","social","female","female",51,28,1
"9504","607_1","4749_1","social","female","female",51,13,1
"9505","607_1","4750_1","social","female","female",51,11,1
"9506","607_1","4751_1","social","female","male",51,2,1
"9507","607_1","10975_1","sexual","female","male",50,46,1
"9508","608_1","577_1","sexual","male","female",30,23,1
"9509","608_1","4699_1","social","male","female",31,27,1
"9510","608_1","4699_1","sexual","male","female",31,27,1
"9511","608_1","4700_1","social","male","male",31,29,1
"9512","609_1","2829_1","social","male","female",23,31,1
"9513","609_1","2830_1","social","male","male",23,21,1
"9514","609_1","2831_1","social","male","male",23,22,1
"9515","609_1","2832_1","social","male","female",23,21,1
"9516","609_1","2833_1","social","male","male",23,24,1
"9517","609_1","2834_1","social","male","male",23,25,1
"9518","609_1","2835_1","social","male","male",23,28,1
"9519","609_1","11307_1","social","male","male",23,29,1
"9520","609_1","11308_1","social","male","male",23,28,1
"9521","609_1","11309_1","social","male","female",23,21,1
"9522","609_1","11310_1","social","male","female",23,23,1
"9523","609_1","11310_1","sexual","male","female",23,23,1
"9524","609_1","11311_1","social","male","male",23,28,1
"9525","609_1","11312_1","social","male","male",23,22,1
"9526","609_1","11313_1","social","male","male",23,20,1
"9527","609_1","11314_1","social","male","female",23,22,1
"9528","609_1","11314_1","sexual","male","female",23,22,1
"9529","609_1","11315_1","social","male","female",23,19,1
"9530","609_1","11315_1","sexual","male","female",23,19,1
"9531","615_1","225_1","social","female","female",24,32,1
"9532","615_1","306_1","social","female","male",24,27,1
"9533","615_1","306_1","sexual","female","male",24,27,1
"9534","615_1","2543_1","social","female","female",24,18,1
"9535","615_1","2544_1","social","female","female",24,30,1
"9536","615_1","2544_1","sexual","female","female",24,30,1
"9537","615_1","2545_1","social","female","female",24,24,1
"9538","615_1","2546_1","social","female","male",24,25,1
"9539","615_1","2547_1","social","female","female",24,28,1
"9540","616_1","3909_1","social","male","male",32,30,1
"9541","616_1","3909_1","social","male","male",33,32,1
"9542","616_1","3910_1","social","male","female",32,39,1
"9543","616_1","3910_1","sexual","male","female",32,39,1
"9544","616_1","3910_1","social","male","female",33,41,1
"9545","616_1","3910_1","sexual","male","female",33,41,1
"9546","616_1","3911_1","social","male","female",32,23,1
"9547","616_1","3912_1","social","male","male",32,25,1
"9548","616_1","3913_1","social","male","female",32,30,1
"9549","616_1","3914_1","social","male","female",32,31,1
"9550","616_1","3915_1","social","male","male",32,31,1
"9551","616_1","3916_1","social","male","male",32,42,1
"9552","616_1","5312_1","social","male","female",33,27,1
"9553","616_1","5312_1","sexual","male","female",33,27,1
"9554","616_1","5313_1","sexual","male","female",33,28,1
"9555","616_1","5314_1","sexual","male","female",33,30,1
"9556","616_1","5315_1","social","male","female",33,34,1
"9557","616_1","5315_1","sexual","male","female",33,34,1
"9558","616_1","12090_1","social","male","female",32,35,1
"9559","616_1","12090_1","sexual","male","female",33,36,1
"9560","616_1","12091_1","social","male","female",32,32,1
"9561","616_1","12092_1","social","male","male",32,55,1
"9562","616_1","12093_1","social","male","female",32,56,1
"9563","616_1","12094_1","social","male","male",32,31,1
"9564","618_1","73_1","social","female","female",26,19,1
"9565","618_1","102_1","social","female","female",26,33,1
"9566","618_1","170_1","social","female","female",26,22,1
"9567","618_1","230_1","social","female","male",26,50,1
"9568","618_1","283_1","social","female","female",26,20,1
"9569","618_1","283_1","sexual","female","female",26,20,1
"9570","618_1","388_1","social","female","female",26,31,1
"9571","618_1","389_1","social","female","female",26,22,1
"9572","618_1","389_1","sexual","female","female",26,22,1
"9573","618_1","564_1","social","female","female",26,29,1
"9574","618_1","3513_1","social","female","male",26,28,1
"9575","618_1","4235_1","social","female","male",26,24,1
"9576","618_1","5170_1","social","female","male",26,50,1
"9577","618_1","5170_1","sexual","female","male",26,50,1
"9578","618_1","10082_1","social","female","male",26,30,1
"9579","618_1","13024_1","social","female","male",26,22,1
"9580","618_1","13024_1","sexual","female","male",26,22,1
"9581","618_1","13025_1","sexual","female","male",26,22,1
"9582","620_1","42_1","social","male","female",30,29,1
"9583","620_1","42_1","sexual","male","female",30,29,1
"9584","620_1","309_1","social","male","female",30,28,1
"9585","620_1","309_1","sexual","male","female",30,28,1
"9586","620_1","309_1","social","male","female",31,29,1
"9587","620_1","309_1","sexual","male","female",31,29,1
"9588","620_1","313_1","social","male","female",30,40,1
"9589","620_1","694_1","social","male","female",30,29,1
"9590","620_1","694_1","sexual","male","female",30,29,1
"9591","620_1","984_1","social","male","male",30,16,1
"9592","620_1","984_1","social","male","male",31,17,1
"9593","620_1","1095_1","social","male","male",31,68,1
"9594","620_1","1878_1","social","male","female",30,21,1
"9595","620_1","2851_1","social","male","female",30,32,1
"9596","620_1","2851_1","sexual","male","female",30,32,1
"9597","620_1","4932_1","social","male","male",31,42,1
"9598","620_1","4933_1","social","male","female",31,38,1
"9599","620_1","4934_1","social","male","male",31,12,1
"9600","623_1","2586_1","social","male","female",38,37,1
"9601","623_1","2586_1","sexual","male","female",38,37,1
"9602","623_1","2586_1","social","male","female",39,38,1
"9603","623_1","2586_1","sexual","male","female",39,38,1
"9604","623_1","2586_1","social","male","female",40,39,1
"9605","623_1","2586_1","sexual","male","female",40,39,1
"9606","623_1","2587_1","social","male","female",38,7,1
"9607","623_1","2587_1","social","male","female",40,8,1
"9608","623_1","2588_1","social","male","male",38,13,1
"9609","623_1","2588_1","social","male","male",39,14,1
"9610","623_1","2588_1","social","male","male",40,15,1
"9611","623_1","2589_1","social","male","male",38,18,1
"9612","623_1","2589_1","social","male","male",39,19,1
"9613","623_1","2590_1","social","male","male",38,18,1
"9614","623_1","2591_1","social","male","female",38,39,1
"9615","623_1","2591_1","sexual","male","female",38,39,1
"9616","623_1","2591_1","sexual","male","female",39,40,1
"9617","623_1","2591_1","social","male","female",40,41,1
"9618","623_1","4309_1","sexual","male","female",39,19,1
"9619","623_1","5696_1","sexual","male","female",40,35,1
"9620","623_1","5697_1","sexual","male","female",40,27,1
"9621","623_1","11131_1","sexual","male","female",38,32,1
"9622","623_1","11132_1","sexual","male","female",38,32,1
"9623","623_1","12742_1","sexual","male","female",39,32,1
"9624","624_1","824_1","social","female","female",24,36,1
"9625","624_1","1035_1","social","female","male",24,24,1
"9626","624_1","1073_1","social","female","male",24,40,1
"9627","624_1","1754_1","social","female","male",24,29,1
"9628","624_1","1754_1","sexual","female","male",24,29,1
"9629","624_1","1754_1","social","female","male",25,30,1
"9630","624_1","1754_1","sexual","female","male",25,30,1
"9631","624_1","1754_1","social","female","male",26,31,1
"9632","624_1","1754_1","sexual","female","male",26,31,1
"9633","624_1","1755_1","social","female","male",24,30,1
"9634","624_1","1756_1","social","female","female",24,29,1
"9635","624_1","1757_1","social","female","female",24,25,1
"9636","624_1","1758_1","social","female","male",24,24,1
"9637","624_1","1759_1","social","female","male",24,30,1
"9638","624_1","1760_1","social","female","male",24,59,1
"9639","624_1","1761_1","social","female","female",24,22,1
"9640","624_1","4533_1","social","female","female",25,63,1
"9641","624_1","4534_1","social","female","male",25,67,1
"9642","624_1","5613_1","social","female","male",26,28,1
"9643","624_1","5614_1","social","female","male",26,38,1
"9644","624_1","10521_1","social","female","male",24,26,1
"9645","624_1","10522_1","social","female","female",24,30,1
"9646","624_1","10523_1","social","female","female",24,19,1
"9647","624_1","10524_1","social","female","male",24,22,1
"9648","624_1","10525_1","social","female","female",24,22,1
"9649","628_1","376_1","social","male","male",20,23,1
"9650","628_1","469_1","social","male","male",20,33,1
"9651","628_1","589_1","social","male","male",20,24,1
"9652","628_1","3799_1","social","male","male",20,29,1
"9653","628_1","3800_1","social","male","male",20,32,1
"9654","628_1","3801_1","social","male","male",20,20,1
"9655","634_1","1412_1","social","male","female",29,53,1
"9656","634_1","1412_1","sexual","male","female",29,53,1
"9657","634_1","1413_1","social","male","male",29,27,1
"9658","634_1","1414_1","social","male","male",29,30,1
"9659","634_1","1415_1","social","male","male",29,40,1
"9660","634_1","1416_1","social","male","male",29,48,1
"9661","634_1","1417_1","social","male","male",29,33,1
"9662","634_1","1418_1","social","male","female",29,32,1
"9663","634_1","1419_1","social","male","male",29,35,1
"9664","634_1","1420_1","social","male","male",29,36,1
"9665","634_1","1421_1","social","male","female",29,35,1
"9666","634_1","1422_1","social","male","male",29,17,1
"9667","634_1","10214_1","social","male","female",29,24,1
"9668","634_1","10214_1","sexual","male","female",29,24,1
"9669","635_1","3035_1","social","male","female",31,31,1
"9670","635_1","3035_1","sexual","male","female",31,31,1
"9671","635_1","3036_1","social","male","female",31,25,1
"9672","635_1","3036_1","sexual","male","female",31,25,1
"9673","635_1","3037_1","social","male","female",31,37,1
"9674","635_1","3038_1","social","male","male",31,65,1
"9675","635_1","3039_1","social","male","female",31,61,1
"9676","635_1","3040_1","social","male","female",31,23,1
"9677","635_1","3041_1","social","male","male",31,20,1
"9678","635_1","3042_1","social","male","female",31,19,1
"9679","635_1","3043_1","social","male","female",31,9,1
"9680","635_1","3044_1","social","male","male",31,21,1
"9681","635_1","3045_1","social","male","female",31,39,1
"9682","635_1","3046_1","social","male","male",31,16,1
"9683","635_1","11421_1","sexual","male","female",31,30,1
"9684","635_1","11422_1","sexual","male","female",31,25,1
"9685","635_1","11423_1","sexual","male","female",31,21,1
"9686","636_1","835_1","social","male","female",27,42,1
"9687","636_1","836_1","social","male","male",27,44,1
"9688","636_1","1195_1","social","male","female",27,44,1
"9689","636_1","1195_1","sexual","male","female",27,44,1
"9690","636_1","2332_1","social","male","female",27,28,1
"9691","636_1","5153_1","social","male","male",27,27,1
"9692","636_1","5154_1","social","male","male",27,25,1
"9693","636_1","5155_1","social","male","female",27,22,1
"9694","636_1","5156_1","social","male","female",27,24,1
"9695","636_1","5157_1","social","male","male",27,16,1
"9696","637_1","250_1","social","female","male",23,33,1
"9697","637_1","250_1","sexual","female","male",23,33,1
"9698","637_1","250_1","social","female","male",24,35,1
"9699","637_1","250_1","sexual","female","male",24,35,1
"9700","637_1","305_1","social","female","female",24,28,1
"9701","637_1","523_1","social","female","female",24,25,1
"9702","637_1","543_1","social","female","female",24,34,1
"9703","637_1","566_1","social","female","male",23,38,1
"9704","637_1","2562_1","social","female","female",23,22,1
"9705","637_1","4829_1","social","female","male",24,50,1
"9706","637_1","4829_1","sexual","female","male",24,50,1
"9707","637_1","4830_1","social","female","male",24,58,1
"9708","637_1","4831_1","social","female","male",24,35,1
"9709","637_1","4832_1","social","female","female",24,27,1
"9710","637_1","11106_1","social","female","male",23,32,1
"9711","637_1","11107_1","social","female","male",23,35,1
